,site,value,variable,quality,dateC
5959,3154,223.3,PMTEOM,0.0,2020-09-06 12:00:00
5960,3154,183.0,PMTEOM,0.0,2020-09-06 13:00:00
5961,3154,88.0,PMTEOM,0.0,2020-09-06 14:00:00
5962,3154,81.0,PMTEOM,0.0,2020-09-06 15:00:00
5963,3154,95.7,PMTEOM,0.0,2020-09-06 16:00:00
5964,3154,108.9,PMTEOM,0.0,2020-09-06 17:00:00
5965,3154,95.4,PMTEOM,0.0,2020-09-06 18:00:00
5966,3154,81.3,PMTEOM,0.0,2020-09-06 19:00:00
5967,3154,110.1,PMTEOM,0.0,2020-09-06 20:00:00
5968,3154,75.2,PMTEOM,0.0,2020-09-06 21:00:00
5969,3154,85.3,PMTEOM,0.0,2020-09-06 22:00:00
5970,3154,71.2,PMTEOM,0.0,2020-09-06 23:00:00
5971,3154,67.0,PMTEOM,0.0,2020-09-07 00:00:00
5972,3154,59.2,PMTEOM,0.0,2020-09-07 01:00:00
5973,3154,71.5,PMTEOM,0.0,2020-09-07 02:00:00
5974,3154,72.3,PMTEOM,0.0,2020-09-07 03:00:00
5975,3154,63.9,PMTEOM,0.0,2020-09-07 04:00:00
5976,3154,63.9,PMTEOM,0.0,2020-09-07 05:00:00
5977,3154,46.7,PMTEOM,0.0,2020-09-07 06:00:00
5978,3154,48.9,PMTEOM,0.0,2020-09-07 07:00:00
5979,3154,45.8,PMTEOM,0.0,2020-09-07 08:00:00
5980,3154,43.5,PMTEOM,0.0,2020-09-07 09:00:00
5981,3154,40.9,PMTEOM,0.0,2020-09-07 10:00:00
5982,3154,37.7,PMTEOM,0.0,2020-09-07 11:00:00
5983,3154,35.0,PMTEOM,0.0,2020-09-07 12:00:00
5984,3154,36.3,PMTEOM,0.0,2020-09-07 13:00:00
5985,3154,39.9,PMTEOM,0.0,2020-09-07 14:00:00
5986,3154,40.4,PMTEOM,0.0,2020-09-07 15:00:00
5987,3154,41.1,PMTEOM,0.0,2020-09-07 16:00:00
5988,3154,43.0,PMTEOM,0.0,2020-09-07 17:00:00
5989,3154,102.7,PMTEOM,0.0,2020-09-07 18:00:00
5990,3154,143.3,PMTEOM,0.0,2020-09-07 19:00:00
5991,3154,196.9,PMTEOM,0.0,2020-09-07 20:00:00
5992,3154,219.4,PMTEOM,1.0,2020-09-07 21:00:00
5993,3154,212.3,PMTEOM,1.0,2020-09-07 22:00:00
5994,3154,213.4,PMTEOM,1.0,2020-09-07 23:00:00
5995,3154,255.0,PMTEOM,0.0,2020-09-08 00:00:00
5996,3154,253.8,PMTEOM,0.0,2020-09-08 01:00:00
5997,3154,241.8,PMTEOM,0.0,2020-09-08 02:00:00
5998,3154,310.1,PMTEOM,0.0,2020-09-08 03:00:00
5999,3154,1021.6,PMTEOM,0.0,2020-09-08 04:00:00
6000,3154,1258.6,PMTEOM,0.0,2020-09-08 05:00:00
6001,3154,1575.4,PMTEOM,0.0,2020-09-08 06:00:00
6002,3154,1811.5,PMTEOM,0.0,2020-09-08 07:00:00
6003,3154,1987.6,PMTEOM,0.0,2020-09-08 08:00:00
6004,3154,1472.8,PMTEOM,0.0,2020-09-08 09:00:00
6005,3154,695.5,PMTEOM,0.0,2020-09-08 10:00:00
6006,3154,463.8,PMTEOM,0.0,2020-09-08 11:00:00
6007,3154,340.8,PMTEOM,0.0,2020-09-08 12:00:00
6008,3154,261.8,PMTEOM,0.0,2020-09-08 13:00:00
6009,3154,168.5,PMTEOM,0.0,2020-09-08 14:00:00
6010,3154,130.8,PMTEOM,0.0,2020-09-08 15:00:00
6011,3154,95.7,PMTEOM,0.0,2020-09-08 16:00:00
6012,3154,62.1,PMTEOM,0.0,2020-09-08 17:00:00
6013,3154,53.8,PMTEOM,0.0,2020-09-08 18:00:00
6014,3154,48.8,PMTEOM,0.0,2020-09-08 19:00:00
6015,3154,49.3,PMTEOM,0.0,2020-09-08 20:00:00
6016,3154,77.0,PMTEOM,0.0,2020-09-08 21:00:00
6017,3154,48.5,PMTEOM,0.0,2020-09-08 22:00:00
6018,3154,41.9,PMTEOM,0.0,2020-09-08 23:00:00
6019,3154,37.5,PMTEOM,0.0,2020-09-09 00:00:00
6020,3154,32.4,PMTEOM,0.0,2020-09-09 01:00:00
6021,3154,22.4,PMTEOM,0.0,2020-09-09 02:00:00
6022,3154,22.1,PMTEOM,0.0,2020-09-09 03:00:00
6023,3154,31.9,PMTEOM,0.0,2020-09-09 04:00:00
6024,3154,26.9,PMTEOM,0.0,2020-09-09 05:00:00
6025,3154,25.3,PMTEOM,0.0,2020-09-09 06:00:00
6026,3154,24.4,PMTEOM,0.0,2020-09-09 07:00:00
6027,3154,19.3,PMTEOM,0.0,2020-09-09 08:00:00
6028,3154,14.2,PMTEOM,0.0,2020-09-09 10:00:00
6029,3154,12.5,PMTEOM,0.0,2020-09-09 11:00:00
6030,3154,13.3,PMTEOM,0.0,2020-09-09 12:00:00
6031,3154,16.4,PMTEOM,0.0,2020-09-09 13:00:00
6032,3154,12.5,PMTEOM,0.0,2020-09-09 14:00:00
6033,3154,15.3,PMTEOM,0.0,2020-09-09 15:00:00
6034,3154,11.6,PMTEOM,0.0,2020-09-09 16:00:00
6035,3154,20.7,PMTEOM,0.0,2020-09-09 17:00:00
6036,3154,18.1,PMTEOM,0.0,2020-09-09 18:00:00
6037,3154,16.0,PMTEOM,0.0,2020-09-09 19:00:00
6038,3154,13.3,PMTEOM,0.0,2020-09-09 20:00:00
6039,3154,12.3,PMTEOM,0.0,2020-09-09 21:00:00
6040,3154,12.4,PMTEOM,0.0,2020-09-09 22:00:00
6041,3154,11.9,PMTEOM,0.0,2020-09-09 23:00:00
6042,3154,12.6,PMTEOM,0.0,2020-09-10 00:00:00
6043,3154,10.9,PMTEOM,0.0,2020-09-10 01:00:00
6044,3154,10.3,PMTEOM,0.0,2020-09-10 02:00:00
6045,3154,11.8,PMTEOM,0.0,2020-09-10 03:00:00
6046,3154,11.7,PMTEOM,0.0,2020-09-10 04:00:00
6047,3154,18.1,PMTEOM,0.0,2020-09-10 05:00:00
6048,3154,30.6,PMTEOM,0.0,2020-09-10 06:00:00
6049,3154,19.5,PMTEOM,0.0,2020-09-10 07:00:00
6050,3154,17.9,PMTEOM,0.0,2020-09-10 08:00:00
6051,3154,14.9,PMTEOM,0.0,2020-09-10 09:00:00
6052,3154,11.1,PMTEOM,0.0,2020-09-10 10:00:00
6053,3154,11.3,PMTEOM,0.0,2020-09-10 11:00:00
6054,3154,10.6,PMTEOM,0.0,2020-09-10 12:00:00
6055,3154,11.4,PMTEOM,0.0,2020-09-10 13:00:00
6056,3154,20.8,PMTEOM,0.0,2020-09-10 14:00:00
6057,3154,31.1,PMTEOM,0.0,2020-09-10 15:00:00
6058,3154,23.2,PMTEOM,0.0,2020-09-10 16:00:00
6059,3154,19.2,PMTEOM,0.0,2020-09-10 17:00:00
6060,3154,16.1,PMTEOM,0.0,2020-09-10 18:00:00
6061,3154,16.8,PMTEOM,0.0,2020-09-10 19:00:00
6062,3154,15.9,PMTEOM,0.0,2020-09-10 20:00:00
6063,3154,17.8,PMTEOM,0.0,2020-09-10 21:00:00
6064,3154,16.1,PMTEOM,0.0,2020-09-10 22:00:00
6065,3154,14.7,PMTEOM,0.0,2020-09-10 23:00:00
6066,3154,19.1,PMTEOM,0.0,2020-09-11 00:00:00
6067,3154,14.5,PMTEOM,0.0,2020-09-11 01:00:00
6068,3154,14.4,PMTEOM,0.0,2020-09-11 02:00:00
6069,3154,15.1,PMTEOM,0.0,2020-09-11 03:00:00
6070,3154,16.7,PMTEOM,0.0,2020-09-11 04:00:00
6071,3154,22.3,PMTEOM,0.0,2020-09-11 05:00:00
6072,3154,23.4,PMTEOM,0.0,2020-09-11 06:00:00
6073,3154,34.5,PMTEOM,0.0,2020-09-11 07:00:00
6074,3154,24.7,PMTEOM,0.0,2020-09-11 08:00:00
6075,3154,22.3,PMTEOM,0.0,2020-09-11 09:00:00
6076,3154,25.0,PMTEOM,0.0,2020-09-11 10:00:00
6077,3154,18.1,PMTEOM,0.0,2020-09-11 11:00:00
6078,3154,18.6,PMTEOM,0.0,2020-09-11 12:00:00
6079,3154,16.6,PMTEOM,0.0,2020-09-11 13:00:00
6080,3154,15.5,PMTEOM,0.0,2020-09-11 14:00:00
6081,3154,16.1,PMTEOM,0.0,2020-09-11 15:00:00
6082,3154,15.9,PMTEOM,0.0,2020-09-11 16:00:00
6083,3154,19.4,PMTEOM,0.0,2020-09-11 17:00:00
6084,3154,17.0,PMTEOM,0.0,2020-09-11 18:00:00
6085,3154,16.7,PMTEOM,0.0,2020-09-11 19:00:00
6086,3154,15.5,PMTEOM,0.0,2020-09-11 20:00:00
6087,3154,13.5,PMTEOM,0.0,2020-09-11 21:00:00
6088,3154,20.9,PMTEOM,0.0,2020-09-11 22:00:00
6089,3154,13.0,PMTEOM,0.0,2020-09-11 23:00:00
6090,3154,13.6,PMTEOM,0.0,2020-09-12 00:00:00
6091,3154,12.4,PMTEOM,0.0,2020-09-12 01:00:00
6092,3154,12.7,PMTEOM,0.0,2020-09-12 02:00:00
6093,3154,14.8,PMTEOM,0.0,2020-09-12 03:00:00
6094,3154,17.6,PMTEOM,0.0,2020-09-12 04:00:00
6095,3154,19.3,PMTEOM,0.0,2020-09-12 05:00:00
6096,3154,20.0,PMTEOM,0.0,2020-09-12 06:00:00
6097,3154,21.7,PMTEOM,0.0,2020-09-12 07:00:00
6098,3154,16.2,PMTEOM,0.0,2020-09-12 08:00:00
6099,3154,17.3,PMTEOM,0.0,2020-09-12 09:00:00
6100,3154,17.4,PMTEOM,0.0,2020-09-12 10:00:00
6101,3154,16.0,PMTEOM,0.0,2020-09-12 11:00:00
6102,3154,11.3,PMTEOM,0.0,2020-09-12 12:00:00
6103,3154,9.9,PMTEOM,0.0,2020-09-12 13:00:00
6104,3154,10.1,PMTEOM,0.0,2020-09-12 14:00:00
6105,3154,10.7,PMTEOM,0.0,2020-09-12 15:00:00
6106,3154,11.6,PMTEOM,0.0,2020-09-12 16:00:00
6107,3154,12.2,PMTEOM,0.0,2020-09-12 17:00:00
6108,3154,17.3,PMTEOM,0.0,2020-09-12 18:00:00
6109,3154,13.2,PMTEOM,0.0,2020-09-12 19:00:00
6110,3154,11.3,PMTEOM,0.0,2020-09-12 20:00:00
6111,3154,11.5,PMTEOM,0.0,2020-09-12 21:00:00
6112,3154,10.8,PMTEOM,0.0,2020-09-12 22:00:00
6113,3154,11.7,PMTEOM,0.0,2020-09-12 23:00:00
6114,3154,10.7,PMTEOM,0.0,2020-09-13 00:00:00
6115,3154,11.2,PMTEOM,0.0,2020-09-13 01:00:00
6116,3154,11.3,PMTEOM,0.0,2020-09-13 02:00:00
6117,3154,12.1,PMTEOM,0.0,2020-09-13 03:00:00
6118,3154,13.1,PMTEOM,0.0,2020-09-13 04:00:00
6119,3154,14.8,PMTEOM,0.0,2020-09-13 05:00:00
6120,3154,13.7,PMTEOM,0.0,2020-09-13 06:00:00
6121,3154,13.1,PMTEOM,0.0,2020-09-13 07:00:00
6122,3154,13.9,PMTEOM,0.0,2020-09-13 08:00:00
6123,3154,11.8,PMTEOM,0.0,2020-09-13 09:00:00
6124,3154,10.3,PMTEOM,0.0,2020-09-13 10:00:00
6125,3154,10.2,PMTEOM,0.0,2020-09-13 11:00:00
6126,3154,10.2,PMTEOM,0.0,2020-09-13 12:00:00
6127,3154,10.3,PMTEOM,0.0,2020-09-13 13:00:00
6128,3154,16.8,PMTEOM,0.0,2020-09-13 14:00:00
6129,3154,18.9,PMTEOM,0.0,2020-09-13 15:00:00
6130,3154,13.7,PMTEOM,0.0,2020-09-13 16:00:00
6131,3154,13.2,PMTEOM,0.0,2020-09-13 17:00:00
6132,3154,14.2,PMTEOM,0.0,2020-09-13 18:00:00
6133,3154,14.4,PMTEOM,0.0,2020-09-13 19:00:00
6134,3154,13.4,PMTEOM,0.0,2020-09-13 20:00:00
6135,3154,14.1,PMTEOM,0.0,2020-09-13 21:00:00
6136,3154,14.6,PMTEOM,0.0,2020-09-13 22:00:00
6137,3154,14.0,PMTEOM,0.0,2020-09-13 23:00:00
6138,3154,16.3,PMTEOM,0.0,2020-09-14 00:00:00
6139,3154,17.4,PMTEOM,0.0,2020-09-14 01:00:00
6140,3154,17.0,PMTEOM,0.0,2020-09-14 02:00:00
6141,3154,17.6,PMTEOM,0.0,2020-09-14 03:00:00
6142,3154,26.5,PMTEOM,0.0,2020-09-14 04:00:00
6143,3154,139.9,PMTEOM,0.0,2020-09-14 05:00:00
6144,3154,51.9,PMTEOM,0.0,2020-09-14 06:00:00
6145,3154,34.7,PMTEOM,0.0,2020-09-14 07:00:00
6146,3154,24.9,PMTEOM,0.0,2020-09-14 08:00:00
6147,3154,28.1,PMTEOM,0.0,2020-09-14 09:00:00
6148,3154,26.5,PMTEOM,0.0,2020-09-14 10:00:00
6149,3154,24.7,PMTEOM,0.0,2020-09-14 11:00:00
6150,3154,34.0,PMTEOM,0.0,2020-09-14 12:00:00
6151,3154,27.5,PMTEOM,0.0,2020-09-14 13:00:00
6152,3154,29.1,PMTEOM,0.0,2020-09-14 14:00:00
6153,3154,28.3,PMTEOM,0.0,2020-09-14 15:00:00
6154,3154,25.5,PMTEOM,0.0,2020-09-14 16:00:00
6155,3154,25.4,PMTEOM,0.0,2020-09-14 17:00:00
6156,3154,30.7,PMTEOM,0.0,2020-09-14 18:00:00
6157,3154,28.3,PMTEOM,0.0,2020-09-14 19:00:00
6158,3154,28.8,PMTEOM,0.0,2020-09-14 20:00:00
6159,3154,29.6,PMTEOM,0.0,2020-09-14 21:00:00
6160,3154,29.6,PMTEOM,0.0,2020-09-14 22:00:00
6161,3154,31.4,PMTEOM,0.0,2020-09-14 23:00:00
6162,3154,33.6,PMTEOM,0.0,2020-09-15 00:00:00
6163,3154,33.0,PMTEOM,0.0,2020-09-15 01:00:00
6164,3154,34.5,PMTEOM,0.0,2020-09-15 02:00:00
6165,3154,36.7,PMTEOM,0.0,2020-09-15 03:00:00
6166,3154,56.0,PMTEOM,0.0,2020-09-15 04:00:00
6167,3154,64.3,PMTEOM,0.0,2020-09-15 05:00:00
6168,3154,47.7,PMTEOM,0.0,2020-09-15 06:00:00
6169,3154,53.9,PMTEOM,0.0,2020-09-15 07:00:00
6170,3154,66.3,PMTEOM,0.0,2020-09-15 08:00:00
6171,3154,89.5,PMTEOM,0.0,2020-09-15 09:00:00
6172,3154,66.3,PMTEOM,0.0,2020-09-15 10:00:00
6173,3154,47.6,PMTEOM,0.0,2020-09-15 11:00:00
6174,3154,49.0,PMTEOM,0.0,2020-09-15 12:00:00
6175,3154,47.2,PMTEOM,0.0,2020-09-15 13:00:00
6176,3154,31.5,PMTEOM,0.0,2020-09-15 14:00:00
6177,3154,29.2,PMTEOM,0.0,2020-09-15 15:00:00
6178,3154,29.0,PMTEOM,0.0,2020-09-15 16:00:00
6179,3154,36.4,PMTEOM,0.0,2020-09-15 17:00:00
6180,3154,44.8,PMTEOM,0.0,2020-09-15 18:00:00
6181,3154,42.3,PMTEOM,0.0,2020-09-15 19:00:00
6182,3154,34.8,PMTEOM,0.0,2020-09-15 20:00:00
6183,3154,38.5,PMTEOM,0.0,2020-09-15 21:00:00
6184,3154,36.5,PMTEOM,0.0,2020-09-15 22:00:00
6185,3154,42.8,PMTEOM,0.0,2020-09-15 23:00:00
6186,3154,49.8,PMTEOM,0.0,2020-09-16 00:00:00
6187,3154,54.1,PMTEOM,0.0,2020-09-16 01:00:00
6188,3154,58.9,PMTEOM,0.0,2020-09-16 02:00:00
6189,3154,61.9,PMTEOM,0.0,2020-09-16 03:00:00
6190,3154,74.7,PMTEOM,0.0,2020-09-16 04:00:00
6191,3154,68.0,PMTEOM,0.0,2020-09-16 05:00:00
6192,3154,73.0,PMTEOM,0.0,2020-09-16 06:00:00
6193,3154,77.2,PMTEOM,0.0,2020-09-16 07:00:00
6194,3154,80.3,PMTEOM,0.0,2020-09-16 08:00:00
6195,3154,76.9,PMTEOM,0.0,2020-09-16 09:00:00
6196,3154,77.4,PMTEOM,0.0,2020-09-16 10:00:00
6197,3154,80.1,PMTEOM,0.0,2020-09-16 11:00:00
6198,3154,67.7,PMTEOM,0.0,2020-09-16 12:00:00
6199,3154,52.7,PMTEOM,0.0,2020-09-16 13:00:00
6200,3154,44.2,PMTEOM,0.0,2020-09-16 14:00:00
6201,3154,38.6,PMTEOM,0.0,2020-09-16 15:00:00
6202,3154,37.9,PMTEOM,0.0,2020-09-16 16:00:00
6203,3154,39.0,PMTEOM,0.0,2020-09-16 17:00:00
6204,3154,40.4,PMTEOM,0.0,2020-09-16 18:00:00
6205,3154,47.3,PMTEOM,0.0,2020-09-16 19:00:00
6206,3154,49.6,PMTEOM,0.0,2020-09-16 20:00:00
6207,3154,49.6,PMTEOM,0.0,2020-09-16 21:00:00
6208,3154,45.4,PMTEOM,0.0,2020-09-16 22:00:00
6209,3154,42.0,PMTEOM,0.0,2020-09-16 23:00:00
6210,3154,44.3,PMTEOM,0.0,2020-09-17 00:00:00
6211,3154,47.2,PMTEOM,0.0,2020-09-17 01:00:00
6212,3154,49.8,PMTEOM,0.0,2020-09-17 02:00:00
6213,3154,48.4,PMTEOM,0.0,2020-09-17 03:00:00
6214,3154,54.4,PMTEOM,0.0,2020-09-17 04:00:00
6215,3154,108.3,PMTEOM,0.0,2020-09-17 05:00:00
6216,3154,133.8,PMTEOM,0.0,2020-09-17 06:00:00
6217,3154,145.2,PMTEOM,0.0,2020-09-17 07:00:00
6218,3154,104.1,PMTEOM,0.0,2020-09-17 08:00:00
6219,3154,101.0,PMTEOM,0.0,2020-09-17 09:00:00
6220,3154,115.6,PMTEOM,0.0,2020-09-17 10:00:00
6221,3154,133.7,PMTEOM,0.0,2020-09-17 11:00:00
6222,3154,87.3,PMTEOM,0.0,2020-09-17 12:00:00
6223,3154,93.9,PMTEOM,0.0,2020-09-17 13:00:00
6224,3154,89.1,PMTEOM,0.0,2020-09-17 14:00:00
6225,3154,47.0,PMTEOM,0.0,2020-09-17 15:00:00
6226,3154,40.1,PMTEOM,0.0,2020-09-17 16:00:00
6227,3154,38.0,PMTEOM,0.0,2020-09-17 17:00:00
6228,3154,27.2,PMTEOM,0.0,2020-09-17 18:00:00
6229,3154,41.5,PMTEOM,0.0,2020-09-17 19:00:00
6230,3154,55.0,PMTEOM,0.0,2020-09-17 20:00:00
6231,3154,57.4,PMTEOM,0.0,2020-09-17 21:00:00
6232,3154,58.2,PMTEOM,0.0,2020-09-17 22:00:00
6233,3154,68.4,PMTEOM,0.0,2020-09-17 23:00:00
6234,3154,84.8,PMTEOM,0.0,2020-09-18 00:00:00
6235,3154,121.1,PMTEOM,0.0,2020-09-18 01:00:00
6236,3154,113.4,PMTEOM,0.0,2020-09-18 02:00:00
6237,3154,105.8,PMTEOM,0.0,2020-09-18 03:00:00
6238,3154,78.3,PMTEOM,0.0,2020-09-18 04:00:00
6239,3154,87.3,PMTEOM,0.0,2020-09-18 05:00:00
6240,3154,109.6,PMTEOM,0.0,2020-09-18 06:00:00
6241,3154,117.9,PMTEOM,0.0,2020-09-18 07:00:00
6242,3154,112.2,PMTEOM,0.0,2020-09-18 08:00:00
6243,3154,78.2,PMTEOM,0.0,2020-09-18 09:00:00
6244,3154,73.3,PMTEOM,0.0,2020-09-18 10:00:00
6245,3154,70.5,PMTEOM,0.0,2020-09-18 11:00:00
6246,3154,84.9,PMTEOM,0.0,2020-09-18 12:00:00
6247,3154,99.5,PMTEOM,0.0,2020-09-18 13:00:00
6248,3154,144.6,PMTEOM,0.0,2020-09-18 14:00:00
6249,3154,184.4,PMTEOM,0.0,2020-09-18 15:00:00
6250,3154,183.0,PMTEOM,0.0,2020-09-18 16:00:00
6251,3154,153.5,PMTEOM,0.0,2020-09-18 17:00:00
6252,3154,138.2,PMTEOM,0.0,2020-09-18 18:00:00
6253,3154,62.1,PMTEOM,0.0,2020-09-18 19:00:00
6254,3154,106.5,PMTEOM,0.0,2020-09-18 20:00:00
6255,3154,69.0,PMTEOM,0.0,2020-09-18 21:00:00
6256,3154,66.8,PMTEOM,0.0,2020-09-18 22:00:00
6257,3154,59.6,PMTEOM,0.0,2020-09-18 23:00:00
6258,3154,46.6,PMTEOM,0.0,2020-09-19 00:00:00
6259,3154,27.0,PMTEOM,0.0,2020-09-19 01:00:00
6260,3154,32.1,PMTEOM,0.0,2020-09-19 02:00:00
6261,3154,23.3,PMTEOM,0.0,2020-09-19 03:00:00
6262,3154,38.5,PMTEOM,0.0,2020-09-19 04:00:00
6263,3154,36.3,PMTEOM,0.0,2020-09-19 05:00:00
6264,3154,29.0,PMTEOM,0.0,2020-09-19 06:00:00
6265,3154,32.5,PMTEOM,0.0,2020-09-19 07:00:00
6266,3154,37.8,PMTEOM,0.0,2020-09-19 08:00:00
6267,3154,37.1,PMTEOM,0.0,2020-09-19 09:00:00
6268,3154,36.1,PMTEOM,0.0,2020-09-19 10:00:00
6269,3154,24.8,PMTEOM,0.0,2020-09-19 11:00:00
6270,3154,30.3,PMTEOM,0.0,2020-09-19 12:00:00
6271,3154,27.5,PMTEOM,0.0,2020-09-19 13:00:00
6272,3154,38.4,PMTEOM,0.0,2020-09-19 14:00:00
6273,3154,38.9,PMTEOM,0.0,2020-09-19 15:00:00
6274,3154,34.3,PMTEOM,0.0,2020-09-19 16:00:00
6275,3154,29.6,PMTEOM,0.0,2020-09-19 17:00:00
6276,3154,39.7,PMTEOM,0.0,2020-09-19 18:00:00
6277,3154,33.8,PMTEOM,0.0,2020-09-19 19:00:00
6278,3154,28.0,PMTEOM,0.0,2020-09-19 20:00:00
6279,3154,24.2,PMTEOM,0.0,2020-09-19 21:00:00
6280,3154,23.2,PMTEOM,0.0,2020-09-19 22:00:00
6281,3154,22.5,PMTEOM,0.0,2020-09-19 23:00:00
6282,3154,21.1,PMTEOM,0.0,2020-09-20 00:00:00
6283,3154,21.5,PMTEOM,0.0,2020-09-20 01:00:00
6284,3154,17.6,PMTEOM,0.0,2020-09-20 02:00:00
6285,3154,22.1,PMTEOM,0.0,2020-09-20 03:00:00
6286,3154,25.5,PMTEOM,0.0,2020-09-20 04:00:00
6287,3154,27.1,PMTEOM,0.0,2020-09-20 05:00:00
6288,3154,30.1,PMTEOM,0.0,2020-09-20 06:00:00
6289,3154,30.7,PMTEOM,0.0,2020-09-20 07:00:00
6290,3154,26.9,PMTEOM,0.0,2020-09-20 08:00:00
6291,3154,24.1,PMTEOM,0.0,2020-09-20 09:00:00
6292,3154,23.2,PMTEOM,0.0,2020-09-20 10:00:00
6293,3154,24.7,PMTEOM,0.0,2020-09-20 11:00:00
6294,3154,27.1,PMTEOM,0.0,2020-09-20 12:00:00
6295,3154,20.8,PMTEOM,0.0,2020-09-20 13:00:00
6296,3154,37.2,PMTEOM,0.0,2020-09-20 14:00:00
6297,3154,46.4,PMTEOM,0.0,2020-09-20 15:00:00
6298,3154,41.7,PMTEOM,0.0,2020-09-20 16:00:00
6299,3154,28.7,PMTEOM,0.0,2020-09-20 17:00:00
6300,3154,26.2,PMTEOM,0.0,2020-09-20 18:00:00
6301,3154,30.3,PMTEOM,0.0,2020-09-20 19:00:00
6302,3154,48.4,PMTEOM,0.0,2020-09-20 20:00:00
6303,3154,34.9,PMTEOM,0.0,2020-09-20 21:00:00
6304,3154,33.6,PMTEOM,0.0,2020-09-20 22:00:00
6305,3154,34.8,PMTEOM,0.0,2020-09-20 23:00:00
6306,3154,23.0,PMTEOM,0.0,2020-09-21 00:00:00
6307,3154,32.1,PMTEOM,0.0,2020-09-21 01:00:00
6308,3154,38.8,PMTEOM,0.0,2020-09-21 02:00:00
6309,3154,45.9,PMTEOM,0.0,2020-09-21 03:00:00
6310,3154,40.4,PMTEOM,0.0,2020-09-21 04:00:00
6311,3154,46.3,PMTEOM,0.0,2020-09-21 05:00:00
6312,3154,46.5,PMTEOM,0.0,2020-09-21 06:00:00
6313,3154,41.9,PMTEOM,0.0,2020-09-21 07:00:00
6314,3154,51.0,PMTEOM,0.0,2020-09-21 08:00:00
6315,3154,56.0,PMTEOM,0.0,2020-09-21 09:00:00
6316,3154,48.3,PMTEOM,0.0,2020-09-21 10:00:00
6317,3154,37.6,PMTEOM,0.0,2020-09-21 11:00:00
6318,3154,20.9,PMTEOM,0.0,2020-09-21 12:00:00
6319,3154,93.5,PMTEOM,0.0,2020-09-21 13:00:00
6320,3154,29.3,PMTEOM,0.0,2020-09-21 14:00:00
6321,3154,15.5,PMTEOM,0.0,2020-09-21 15:00:00
6322,3154,13.0,PMTEOM,0.0,2020-09-21 16:00:00
6323,3154,16.3,PMTEOM,0.0,2020-09-21 17:00:00
6324,3154,18.3,PMTEOM,0.0,2020-09-21 18:00:00
6325,3154,29.9,PMTEOM,0.0,2020-09-21 19:00:00
6326,3154,39.7,PMTEOM,0.0,2020-09-21 20:00:00
6327,3154,45.0,PMTEOM,0.0,2020-09-21 21:00:00
6328,3154,37.7,PMTEOM,0.0,2020-09-21 22:00:00
6329,3154,16.1,PMTEOM,0.0,2020-09-21 23:00:00
6330,3154,6.8,PMTEOM,0.0,2020-09-22 00:00:00
6331,3154,8.4,PMTEOM,0.0,2020-09-22 01:00:00
6332,3154,11.2,PMTEOM,0.0,2020-09-22 02:00:00
6333,3154,19.4,PMTEOM,0.0,2020-09-22 03:00:00
6334,3154,30.1,PMTEOM,0.0,2020-09-22 04:00:00
6335,3154,35.9,PMTEOM,0.0,2020-09-22 05:00:00
6336,3154,32.7,PMTEOM,0.0,2020-09-22 06:00:00
6337,3154,36.1,PMTEOM,0.0,2020-09-22 07:00:00
6338,3154,77.5,PMTEOM,0.0,2020-09-22 08:00:00
6339,3154,0.0,PMTEOM,0.0,2020-09-22 10:00:00
6340,3154,54.8,PMTEOM,0.0,2020-09-22 12:00:00
6341,3154,57.2,PMTEOM,0.0,2020-09-22 13:00:00
6342,3154,60.7,PMTEOM,0.0,2020-09-22 14:00:00
6343,3154,55.7,PMTEOM,0.0,2020-09-22 15:00:00
6344,3154,69.8,PMTEOM,0.0,2020-09-22 16:00:00
6345,3154,105.9,PMTEOM,0.0,2020-09-22 17:00:00
6346,3154,102.4,PMTEOM,0.0,2020-09-22 18:00:00
6347,3154,40.2,PMTEOM,0.0,2020-09-22 19:00:00
6348,3154,36.5,PMTEOM,0.0,2020-09-22 20:00:00
6349,3154,86.0,PMTEOM,0.0,2020-09-22 21:00:00
6350,3154,52.5,PMTEOM,0.0,2020-09-22 22:00:00
6351,3154,53.2,PMTEOM,0.0,2020-09-22 23:00:00
6352,3154,107.5,PMTEOM,0.0,2020-09-23 00:00:00
6353,3154,117.3,PMTEOM,0.0,2020-09-23 01:00:00
6354,3154,98.3,PMTEOM,0.0,2020-09-23 02:00:00
6355,3154,98.1,PMTEOM,0.0,2020-09-23 03:00:00
6356,3154,98.0,PMTEOM,0.0,2020-09-23 04:00:00
6357,3154,95.3,PMTEOM,0.0,2020-09-23 05:00:00
6358,3154,115.1,PMTEOM,0.0,2020-09-23 06:00:00
6359,3154,145.9,PMTEOM,0.0,2020-09-23 07:00:00
6360,3154,151.1,PMTEOM,0.0,2020-09-23 08:00:00
6361,3154,152.1,PMTEOM,0.0,2020-09-23 09:00:00
6362,3154,133.6,PMTEOM,0.0,2020-09-23 10:00:00
6363,3154,123.9,PMTEOM,0.0,2020-09-23 11:00:00
6364,3154,94.8,PMTEOM,0.0,2020-09-23 12:00:00
6365,3154,109.0,PMTEOM,0.0,2020-09-23 13:00:00
6366,3154,66.1,PMTEOM,0.0,2020-09-23 14:00:00
6367,3154,44.9,PMTEOM,0.0,2020-09-23 15:00:00
6368,3154,59.1,PMTEOM,0.0,2020-09-23 16:00:00
6369,3154,70.5,PMTEOM,0.0,2020-09-23 17:00:00
