,site,ws,wd,units,name,latitude,longitude,dateC
136828,2849,1.53,34.892799,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 06:00:00
136829,2849,1.03,109.408,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 07:00:00
136830,2849,1.41,140.86099,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 08:00:00
136831,2849,2.47,195.349,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 09:00:00
136832,2849,3.26,212.614,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 10:00:00
136833,2849,2.62,248.19701,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 11:00:00
136834,2849,2.01,235.866,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 12:00:00
136835,2849,2.35,358.25299,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 13:00:00
136836,2849,3.28,22.992001,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 14:00:00
136837,2849,3.38,33.216,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 15:00:00
136838,2849,4.57,17.737499,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 16:00:00
136839,2849,2.49,35.596901,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 17:00:00
136840,2849,0.83,21.0303,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 18:00:00
136841,2849,1.02,54.525501,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 19:00:00
136842,2849,0.46,152.659,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 20:00:00
136843,2849,3.26,7.0709801,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 21:00:00
136844,2849,0.75,32.807899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 22:00:00
136845,2849,1.61,43.917599,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-17 23:00:00
136846,2849,1.33,57.233898,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 00:00:00
136847,2849,1.98,30.673201,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 01:00:00
136848,2849,2.59,45.248001,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 02:00:00
136849,2849,3.38,40.797798,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 03:00:00
136850,2849,3.09,40.163399,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 04:00:00
136851,2849,3.0,36.4995,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 05:00:00
136852,2849,2.94,36.271702,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 06:00:00
136853,2849,2.65,45.1087,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 07:00:00
136854,2849,0.46,116.252,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 08:00:00
136855,2849,2.01,193.403,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 09:00:00
136856,2849,2.78,182.661,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 10:00:00
136857,2849,1.78,186.58099,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 11:00:00
136858,2849,1.3,208.881,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 12:00:00
136859,2849,2.31,262.81,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 13:00:00
136860,2849,3.17,240.28999,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 14:00:00
136861,2849,0.78,101.095,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 15:00:00
136862,2849,0.6,156.19901,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 16:00:00
136863,2849,6.81,8.9328003,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 17:00:00
136864,2849,4.45,10.5289,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 18:00:00
136865,2849,3.77,4.7906399,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 19:00:00
136866,2849,1.7,30.2899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 20:00:00
136867,2849,5.35,17.9062,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 21:00:00
136868,2849,2.72,29.5574,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 22:00:00
136869,2849,3.99,21.5996,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-18 23:00:00
136870,2849,5.42,15.8046,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 00:00:00
136871,2849,4.52,25.186899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 01:00:00
136872,2849,2.14,42.041599,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 02:00:00
136873,2849,1.19,63.217899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 03:00:00
136874,2849,1.69,45.6301,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 04:00:00
136875,2849,1.69,34.501801,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 05:00:00
136876,2849,1.81,40.932499,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 06:00:00
136877,2849,1.87,73.177101,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 07:00:00
136878,2849,2.07,122.138,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 08:00:00
136879,2849,1.77,155.31599,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 09:00:00
136880,2849,1.89,182.60201,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 10:00:00
136881,2849,1.97,227.62,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 11:00:00
136882,2849,2.37,225.11301,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 12:00:00
136883,2849,2.83,229.155,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 13:00:00
136884,2849,3.29,221.33701,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 14:00:00
136885,2849,2.51,221.743,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 15:00:00
136886,2849,4.11,226.735,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 16:00:00
136887,2849,3.89,224.535,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 17:00:00
136888,2849,0.31,346.08301,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 18:00:00
136889,2849,1.34,44.970901,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 19:00:00
136890,2849,2.67,40.339199,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 20:00:00
136891,2849,2.97,41.3596,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 21:00:00
136892,2849,2.53,43.3452,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 22:00:00
136893,2849,2.81,41.8876,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-19 23:00:00
136894,2849,2.62,54.970699,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 00:00:00
136895,2849,1.97,46.8634,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 01:00:00
136896,2849,2.18,49.539299,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 02:00:00
136897,2849,2.31,47.6805,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 03:00:00
136898,2849,2.87,44.144798,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 04:00:00
136899,2849,2.59,47.240601,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 05:00:00
136900,2849,2.3,50.8013,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 06:00:00
136901,2849,1.99,71.502403,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 07:00:00
136902,2849,1.65,110.979,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 08:00:00
136903,2849,1.24,106.994,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 09:00:00
136904,2849,1.36,167.901,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 10:00:00
136905,2849,1.08,61.560799,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 11:00:00
136906,2849,0.76,129.338,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 12:00:00
136907,2849,1.97,51.143002,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 13:00:00
136908,2849,1.66,58.432899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 14:00:00
136909,2849,2.22,33.8293,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 15:00:00
136910,2849,2.79,39.193802,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 16:00:00
136911,2849,3.24,37.559502,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 17:00:00
136912,2849,2.69,28.8848,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 18:00:00
136913,2849,1.13,40.169498,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 19:00:00
136914,2849,1.89,45.527302,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 20:00:00
136915,2849,1.66,45.621799,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 21:00:00
136916,2849,2.21,39.361599,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 22:00:00
136917,2849,3.01,35.426601,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-20 23:00:00
136918,2849,2.02,36.928001,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 00:00:00
136919,2849,1.28,43.250401,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 01:00:00
136920,2849,1.03,46.6357,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 02:00:00
136921,2849,0.5,65.180099,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 03:00:00
136922,2849,0.65,45.869202,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 04:00:00
136923,2849,0.72,34.827702,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 05:00:00
136924,2849,0.91,41.580002,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 06:00:00
136925,2849,0.38,58.712399,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 07:00:00
136926,2849,1.35,231.23599,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 08:00:00
136927,2849,2.01,248.92999,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 09:00:00
136928,2849,2.13,228.582,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 10:00:00
136929,2849,3.49,217.955,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 11:00:00
136930,2849,2.77,228.62601,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 12:00:00
136931,2849,3.89,31.374399,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 13:00:00
136932,2849,6.17,32.206299,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 14:00:00
136933,2849,3.63,45.256001,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 15:00:00
136934,2849,2.57,94.631203,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 16:00:00
136935,2849,1.11,72.447998,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 17:00:00
136936,2849,2.79,44.490898,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 18:00:00
136937,2849,2.25,45.991402,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 19:00:00
136938,2849,1.42,70.445602,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 20:00:00
136939,2849,1.86,41.089401,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 21:00:00
136940,2849,2.02,41.392899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 22:00:00
136941,2849,2.82,40.395199,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-21 23:00:00
136942,2849,2.44,35.682598,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 00:00:00
136943,2849,1.33,40.406502,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 01:00:00
136944,2849,1.01,47.237598,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 02:00:00
136945,2849,1.02,33.813301,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 03:00:00
136946,2849,1.28,36.153198,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 04:00:00
136947,2849,1.8,32.141602,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 05:00:00
136948,2849,2.09,34.186199,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 06:00:00
136949,2849,1.53,48.366001,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 07:00:00
136950,2849,1.64,165.147,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 08:00:00
136951,2849,1.2,187.91,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 09:00:00
136952,2849,3.78,220.101,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 10:00:00
136953,2849,3.66,230.633,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 11:00:00
136954,2849,4.33,229.85201,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 12:00:00
136955,2849,3.81,237.01199,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 13:00:00
136956,2849,3.5,232.052,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 14:00:00
136957,2849,7.09,211.222,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 15:00:00
136958,2849,5.04,214.09599,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 16:00:00
136959,2849,3.0,228.425,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 17:00:00
136960,2849,2.01,38.245602,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 18:00:00
136961,2849,3.49,39.368,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 19:00:00
136962,2849,2.97,40.3284,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 20:00:00
136963,2849,2.79,43.334499,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 21:00:00
136964,2849,2.87,31.411301,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 22:00:00
136965,2849,2.55,43.317402,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-22 23:00:00
136966,2849,3.52,38.270802,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 00:00:00
136967,2849,3.19,36.535198,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 01:00:00
136968,2849,3.21,42.673,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 02:00:00
136969,2849,2.96,47.008301,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 03:00:00
136970,2849,3.01,42.987499,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 04:00:00
136971,2849,2.54,49.731899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 05:00:00
136972,2849,2.91,43.004601,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 06:00:00
136973,2849,2.28,49.251598,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 07:00:00
136974,2849,0.9,139.77299,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 08:00:00
136975,2849,1.78,151.74899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 09:00:00
136976,2849,2.66,184.386,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 10:00:00
136977,2849,1.73,190.09399,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 11:00:00
136978,2849,2.54,213.03101,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 12:00:00
136979,2849,2.76,227.814,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 13:00:00
136980,2849,3.09,241.065,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 14:00:00
136981,2849,3.76,226.14799,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 15:00:00
136982,2849,4.22,225.104,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 16:00:00
136983,2849,2.22,234.614,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 17:00:00
136984,2849,0.41,28.373301,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 18:00:00
136985,2849,1.59,44.969501,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 19:00:00
136986,2849,1.58,46.020699,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 20:00:00
136987,2849,1.82,36.6124,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 21:00:00
136988,2849,1.34,66.185501,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 22:00:00
136989,2849,2.17,48.716202,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-23 23:00:00
136990,2849,1.29,66.0849,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 00:00:00
136991,2849,1.95,52.138699,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 01:00:00
136992,2849,2.32,46.6035,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 02:00:00
136993,2849,2.17,42.540199,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 03:00:00
136994,2849,2.67,41.417301,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 04:00:00
136995,2849,3.08,45.661999,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 05:00:00
136996,2849,2.32,47.869801,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 06:00:00
136997,2849,1.8,56.333199,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 07:00:00
136998,2849,0.7,122.418,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 08:00:00
136999,2849,1.02,194.093,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 09:00:00
137000,2849,2.17,230.97301,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 10:00:00
137001,2849,3.22,226.57899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 11:00:00
137002,2849,2.75,240.05299,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 12:00:00
137003,2849,3.18,226.017,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 13:00:00
137004,2849,3.2,237.511,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 14:00:00
137005,2849,2.59,228.55,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 15:00:00
137006,2849,4.03,223.84,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 16:00:00
137007,2849,1.63,252.05701,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 17:00:00
137008,2849,1.62,41.528801,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 18:00:00
137009,2849,1.75,43.329498,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 19:00:00
137010,2849,1.96,36.8027,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 20:00:00
137011,2849,1.32,30.131701,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 21:00:00
137012,2849,1.37,37.244999,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 22:00:00
137013,2849,1.71,35.8829,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-24 23:00:00
137014,2849,1.77,44.998798,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 00:00:00
137015,2849,1.28,38.869202,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 01:00:00
137016,2849,1.55,42.440399,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 02:00:00
137017,2849,1.24,34.188202,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 03:00:00
137018,2849,1.79,38.221901,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 04:00:00
137019,2849,1.67,34.232899,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 05:00:00
137020,2849,2.23,22.806999,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 06:00:00
137021,2849,0.9,81.653801,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 07:00:00
137022,2849,1.56,210.96201,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 08:00:00
137023,2849,1.53,240.368,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 09:00:00
137024,2849,2.15,224.59,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 10:00:00
137025,2849,2.47,214.52,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 11:00:00
137026,2849,1.61,223.453,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 12:00:00
137027,2849,2.03,223.44,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 13:00:00
137028,2849,2.68,223.158,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 14:00:00
137029,2849,2.91,230.215,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 15:00:00
137030,2849,2.56,232.24699,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 16:00:00
137031,2849,0.63,338.689,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 17:00:00
137032,2849,1.59,41.470699,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 18:00:00
137033,2849,2.23,41.3479,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 19:00:00
137034,2849,2.21,38.218201,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 20:00:00
137035,2849,1.55,34.379501,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 21:00:00
137036,2849,1.16,45.095501,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 22:00:00
137037,2849,0.94,36.575802,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-25 23:00:00
137038,2849,1.18,57.884701,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 00:00:00
137039,2849,0.92,31.6884,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 01:00:00
137040,2849,1.95,29.5278,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 02:00:00
137041,2849,2.07,17.9911,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 03:00:00
137042,2849,1.4,41.9259,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 04:00:00
137043,2849,1.55,55.999401,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 05:00:00
137044,2849,1.7,32.687901,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 06:00:00
137045,2849,0.71,240.67101,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 07:00:00
137046,2849,0.69,195.258,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 08:00:00
137047,2849,2.09,227.51601,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 09:00:00
137048,2849,3.25,216.534,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 10:00:00
137049,2849,2.34,228.83099,Miles Per Hour ( mph ),Glendora-Laurel,34.14437,-117.85038,2019-02-26 11:00:00
